coco_file_name,img_core,wall,drift,drift_num,sign,cycle,view,load_step_id,state
IMG_3624_JPG.rf.IoZPhkR4M6acTPg6spGB.JPG,IMG_3624,RW20L,0.5,0.5,-,2,?,RW20L|0.5|-|2,peak
IMG_3656_JPG.rf.LPajViDl75B1s9S0tzDS.JPG,IMG_3656,RW20L,0.75,0.75,-,2,?,RW20L|0.75|-|2,peak
IMG_3652_JPG.rf.TfCw491GHYHHhda0aqMy.JPG,IMG_3652,RW20L,0.75,0.75,-,2,?,RW20L|0.75|-|2,peak
IMG_3755_JPG.rf.etk8vHsbqlFRulzSXAKm.JPG,IMG_3755,RW20L,2,2,-,2,?,RW20L|2|-|2,peak
IMG_3713_JPG.rf.l8ef0t245hPaDr0SuxO8.JPG,IMG_3713,RW20L,1.5,1.5,-,2,?,RW20L|1.5|-|2,peak
IMG_3687_JPG.rf.owz9sWYUsuAboc55TFTC.JPG,IMG_3687,RW20L,1,1,-,2,?,RW20L|1|-|2,peak
IMG_3698_JPG.rf.RvZZXvR3U6pjazweeFeX.JPG,IMG_3698,RW20L,1.5,1.5,+,2,?,RW20L|1.5|+|2,peak
IMG_3751_JPG.rf.dw5cXGIlCqgHfGmX2SYG.JPG,IMG_3751,RW20L,2,2,-,2,?,RW20L|2|-|2,peak
IMG_3685_JPG.rf.gzJCSugW67mQuzUoQGt2.JPG,IMG_3685,RW20L,1,1,-,2,?,RW20L|1|-|2,peak
IMG_3635_JPG.rf.lsE0xPdccWkT7DuuBmjL.JPG,IMG_3635,RW20L,0.75,0.75,+,2,?,RW20L|0.75|+|2,peak
IMG_3756_JPG.rf.t0pLJYNbzpftnanOTAaH.JPG,IMG_3756,RW20L,2,2,-,2,?,RW20L|2|-|2,peak
IMG_3717_JPG.rf.XSr9bsrS0HerCEHsc4cE.JPG,IMG_3717,RW20L,1.5,1.5,-,2,?,RW20L|1.5|-|2,peak
IMG_3672_JPG.rf.sXHdLpGLJVowke0zP15u.JPG,IMG_3672,RW20L,1,1,+,2,?,RW20L|1|+|2,peak
IMG_3654_JPG.rf.xOfTQ6jcdBgZliPVnvyh.JPG,IMG_3654,RW20L,0.75,0.75,-,2,?,RW20L|0.75|-|2,peak
IMG_3626_JPG.rf.vkyoSOSh24Ybf4AlKbyb.JPG,IMG_3626,RW20L,0.5,0.5,-,2,?,RW20L|0.5|-|2,peak
IMG_3673_JPG.rf.wteGx9qwKEnLEx6Pk0Ke.JPG,IMG_3673,RW20L,1,1,+,2,?,RW20L|1|+|2,peak
IMG_3053_JPG.rf.sMXi8TA5xRZSDmKfyGfH.JPG,IMG_3053,N20B,0.5,0.5,+,2,?,N20B|0.5|+|2,peak
IMG_3054_JPG.rf.rWAUFIlKUrnFkOt0tJtV.JPG,IMG_3054,N20B,0.5,0.5,+,2,?,N20B|0.5|+|2,peak
IMG_3064_JPG.rf.H1op2Yx6zQZjolNn1Lpn.JPG,IMG_3064,N20B,0.5,0.5,-,2,?,N20B|0.5|-|2,peak
IMG_3120_JPG.rf.9jvZJYZa2HkK2ZCgsKqN.JPG,IMG_3120,N20B,1.5,1.5,+,2,?,N20B|1.5|+|2,peak
IMG_3184_JPG.rf.7ctDxD0nU58b4SLY7pY0.JPG,IMG_3184,N20B,2.3,2.3,-,1,?,N20B|2.3|-|1,peak
IMG_3055_JPG.rf.Hj7CaFIfXoh4VzVLMXde.JPG,IMG_3055,N20B,0.5,0.5,+,2,?,N20B|0.5|+|2,peak
IMG_3122_JPG.rf.6lnCfGVoz9fLIHZQl6Dn.JPG,IMG_3122,N20B,1.5,1.5,+,2,?,N20B|1.5|+|2,peak
IMG_3063_JPG.rf.xlsw19EUuZBfR15KbNOG.JPG,IMG_3063,N20B,0.5,0.5,-,2,?,N20B|0.5|-|2,peak
IMG_3133_JPG.rf.7u14BnuKpiSKVSG3VqC1.JPG,IMG_3133,N20B,1.5,1.5,-,2,?,N20B|1.5|-|2,peak
IMG_3186_JPG.rf.ErrEnJhJJxBQ2rsI8ePr.JPG,IMG_3186,N20B,2.3,2.3,-,1,?,N20B|2.3|-|1,peak
IMG_3065_JPG.rf.tCPQU04haNsWxEeTGCGC.JPG,IMG_3065,N20B,0.5,0.5,-,2,?,N20B|0.5|-|2,peak
IMG_3094_JPG.rf.BGSW0YFCFb34G8Rrg3V5.JPG,IMG_3094,N20B,1,1,+,2,?,N20B|1|+|2,peak
IMG_3168_JPG.rf.YxV419RqKahcxqFCsmcH.JPG,IMG_3168,N20B,2,2,-,2,?,N20B|2|-|2,peak
IMG_3166_JPG.rf.7CC9LMZIsqGxD1v4LuQh.JPG,IMG_3166,N20B,2,2,-,2,?,N20B|2|-|2,peak
IMG_3106_JPG.rf.Gqelno32elLFt6Bbu09K.JPG,IMG_3106,N20B,1,1,-,2,?,N20B|1|-|2,peak
IMG_3165_JPG.rf.ZL5d2ouKGeev16HxkVja.JPG,IMG_3165,N20B,2,2,-,2,?,N20B|2|-|2,peak
IMG_3202_JPG.rf.H3V1kWeYNXYuh8x2LbhB.JPG,IMG_3202,N20B,3,3,-,1,?,N20B|3|-|1,peak
IMG_3121_JPG.rf.5mR4Rsbv6qZXFEH6LAPh.JPG,IMG_3121,N20B,1.5,1.5,+,2,?,N20B|1.5|+|2,peak
IMG_3199_JPG.rf.LJ9qFWvRZ85RkiAC3sF4.JPG,IMG_3199,N20B,3,3,-,1,?,N20B|3|-|1,peak
IMG_3135_JPG.rf.kKVgp9Gljb72qsqdww4a.JPG,IMG_3135,N20B,1.5,1.5,-,2,?,N20B|1.5|-|2,peak
IMG_3198_JPG.rf.q38jBdKqOmS7HRQWM11N.JPG,IMG_3198,N20B,3,3,-,1,?,N20B|3|-|1,peak
IMG_3107_JPG.rf.l28LCvofLdaRfrTg8h2w.JPG,IMG_3107,N20B,1,1,-,2,?,N20B|1|-|2,peak
IMG_3200_JPG.rf.u5IWak6fCv59bwCJ0Zm5.JPG,IMG_3200,N20B,3,3,-,1,?,N20B|3|-|1,peak
IMG_3185_JPG.rf.prhPoARomesRlQ13MVB6.JPG,IMG_3185,N20B,2.3,2.3,-,1,?,N20B|2.3|-|1,peak
IMG_3164_JPG.rf.Tvf1glDEiWsgGYE72sXT.JPG,IMG_3164,N20B,2,2,-,2,?,N20B|2|-|2,peak
IMG_3073_JPG.rf.NoAVTUwt0Awm7i0Fqtb3.JPG,IMG_3073,N20B,0.75,0.75,-,2,?,N20B|0.75|-|2,peak
IMG_3108_JPG.rf.UtaxRAn9jvvHukFoN78S.JPG,IMG_3108,N20B,1,1,-,2,?,N20B|1|-|2,peak
IMG_3134_JPG.rf.ImH7kwz92yn4gIT3hxF8.JPG,IMG_3134,N20B,1.5,1.5,-,2,?,N20B|1.5|-|2,peak
IMG_3096_JPG.rf.VC56MaL8AUbVPsXMAtYe.JPG,IMG_3096,N20B,1,1,+,2,?,N20B|1|+|2,peak
IMG_3095_JPG.rf.pwREWNonvDZiQPz57oeI.JPG,IMG_3095,N20B,1,1,+,2,?,N20B|1|+|2,peak
IMG_3075_JPG.rf.tMdkdBXDnEzbIPLPFMz7.JPG,IMG_3075,N20B,0.75,0.75,-,2,?,N20B|0.75|-|2,peak
IMG_3150_JPG.rf.Lh9mPDwsg73oNmt2HwVC.JPG,IMG_3150,N20B,2,2,+,2,?,N20B|2|+|2,peak
IMG_3149_JPG.rf.RXivsanFxOf1hWHnW2Vq.JPG,IMG_3149,N20B,2,2,+,2,?,N20B|2|+|2,peak
IMG_3151_JPG.rf.WeG58II0J9evbuE0U7YT.JPG,IMG_3151,N20B,2,2,+,2,?,N20B|2|+|2,peak
IMG_3201_JPG.rf.uSDsNgNlCnc7FabgQ4WN.JPG,IMG_3201,N20B,3,3,-,1,?,N20B|3|-|1,peak
IMG_3092_JPG.rf.tazQkyCBq0i65U46mASw.JPG,IMG_3092,N20B,0.75,0.75,-,2,?,N20B|0.75|-|2,peak
